HI,SK,KUR,DSK,DKUR,Surface
0.328039519,0.524429434,2.305108172,0.444433099,1.686682196,Earth (humid)
0.2276231,0.946053754,3.318049097,1.015405178,3.203058943,Earth (humid)
0.329290619,0.575798887,2.226369596,0.635610136,1.912495904,Earth (humid)
0.176650824,1.039292088,3.299077954,1.661606651,4.919164294,Earth (humid)
0.378353957,0.557037642,2.388249986,0.270141632,1.666905889,Earth (humid)
0.464355704,0.398594981,2.085963324,0.076783008,1.439375505,Earth (humid)
0.226816118,0.676817762,2.33184864,1.223052387,3.021422409,Earth (humid)
0.276592131,0.747989186,2.893478158,0.70931641,2.312646847,Earth (humid)
0.236901331,0.647248843,2.524601255,0.95324561,2.498686716,Earth (humid)
0.140211482,1.412346875,4.50077914,2.242360716,8.051668947,Earth (humid)
0.213003723,1.014110913,4.137228022,0.945671559,3.640141894,Earth (humid)
0.222854941,0.924313604,3.905693863,0.841179436,3.438543622,Earth (humid)
0.330125394,0.48810975,2.287149023,0.253249634,1.637592952,Earth (humid)
0.11089427,2.080715764,9.227256043,2.449368547,11.6878937,Earth (humid)
0.132922599,1.481831066,6.114464464,1.827086183,6.880401443,Earth (humid)
0.150304861,0.921383179,3.059926925,1.689075156,4.870402797,Earth (humid)
0.339259859,0.51432034,2.248906652,0.451517206,1.669410151,Earth (humid)
0.234624778,0.794186028,2.863816799,0.946549358,2.718117597,Earth (humid)
0.149274871,1.217806518,4.078495531,1.809865086,5.918866868,Earth (humid)
0.233798672,0.880130821,2.885567475,1.248541078,3.413584895,Earth (humid)
0.126073613,1.529082315,5.466068685,2.155401288,8.182534186,Earth (humid)
0.199437446,0.70854431,2.490225959,1.309426927,3.334225108,Earth (humid)
0.243050832,0.710338809,2.584613801,0.963558137,2.596091127,Earth (humid)
0.235941325,0.777490104,2.791520769,1.09888409,2.95438334,Earth (humid)
0.140444492,1.034091037,3.392745892,1.787807237,5.366385494,Earth (humid)
0.36221447,0.294724629,1.989600033,0.31097988,1.338073615,Earth (humid)
0.307800828,0.824399137,3.019134146,0.642672413,2.363408642,Earth (humid)
0.343038388,0.545943688,2.162701659,0.640784643,1.836138552,Earth (humid)
0.290358671,0.77534632,2.839612303,0.7562662,2.38326058,Earth (humid)
0.360349798,0.465104142,2.187419766,0.31761442,1.532355868,Earth (humid)
0.26578439,0.572343563,2.35424164,0.807823001,2.144329428,Earth (humid)
0.392410204,0.38499924,2.020929241,0.369648541,1.448054458,Earth (humid)
0.315355358,0.620292966,2.43923602,0.619180595,1.952592196,Earth (humid)
0.33128977,0.597502591,2.366892638,0.592550377,1.903023064,Earth (humid)
0.185755333,0.846684552,2.842676582,1.454243279,3.947634027,Earth (humid)
0.128831263,1.522860886,4.658699235,2.563080687,9.505085926,Earth (humid)
0.347681441,0.58964658,2.299117863,0.682826893,2.023450371,Earth (humid)
0.29254231,0.491905744,2.182780952,0.647952965,1.822070623,Earth (humid)
0.195363042,0.934920746,3.064890911,1.384194857,3.877332697,Earth (humid)
0.178590775,0.897379264,3.248286187,1.327146518,3.830369351,Earth (humid)
0.200931347,0.704910776,2.531012696,1.312986708,3.345353609,Earth (humid)
0.174921416,0.883061044,3.064674238,1.396948939,3.981714878,Earth (humid)
0.261340584,0.665196051,2.442696402,0.921486502,2.409952299,Earth (humid)
0.187662443,1.018333647,3.454491204,1.464038622,4.299410473,Earth (humid)
0.251834064,0.544401164,2.209711754,1.066601045,2.569851637,Earth (humid)
0.236097076,0.881186732,2.924726003,1.16034579,3.210810723,Earth (humid)
0.48236907,0.478770901,2.132638407,0.170121074,1.549743131,Earth (humid)
0.256341399,0.649180053,2.426751577,0.92325182,2.417194239,Earth (humid)
0.432392169,0.296709468,1.986848731,0.062516213,1.274666639,Earth (humid)
0.36645155,0.501832259,2.271644379,0.339491427,1.596432045,Earth (humid)
0.504043997,0.330362109,1.906662129,-0.023128457,1.273711757,Earth (humid)
0.523763839,0.307575083,2.068551423,-0.575302732,1.903024906,Earth (humid)
0.482011111,0.377924348,2.007090361,0.007999246,1.361257403,Earth (humid)
0.434341261,0.350870291,1.97311038,0.205757355,1.328717296,Earth (humid)
0.334237481,0.725259799,2.920973583,0.358854368,1.988772835,Earth (humid)
0.119418475,0.849288337,2.942509576,1.877990586,5.383236603,Earth (humid)
0.152194449,0.941416193,2.829231711,2.133738899,6.595758857,Earth (humid)
0.255089985,0.868154473,2.894225835,1.024237119,2.919781353,Earth (humid)
0.256113256,0.818274089,2.598759867,1.277591607,3.484845511,Earth (humid)
0.310257671,0.616980361,2.521477162,0.544242639,1.917275793,Earth (humid)
0.307701796,0.192395163,1.78974011,0.971280864,2.100304686,Earth (humid)
0.228094209,0.905576072,3.19119272,0.993590778,3.004238567,Earth (humid)
0.143133208,0.514863268,1.968719463,2.249668658,6.540036574,Earth (humid)
0.155890324,0.814076903,2.627435119,1.770558574,4.934603751,Earth (humid)
0.257492164,0.384301888,1.867773163,1.280966975,2.920968252,Earth (humid)
0.12439278,0.75866048,2.688103485,1.764552876,4.82323511,Earth (humid)
0.163100177,0.690003424,2.266172099,1.83115427,4.967956144,Earth (humid)
0.176906684,0.965532137,3.313752302,1.373720697,3.906788605,Earth (humid)
0.167070695,0.896333439,2.813081928,1.727209944,4.919514276,Earth (humid)
0.182857317,0.759640574,3.039427422,1.060640901,2.95487032,Earth (humid)
0.198936991,0.925624695,3.20426674,1.412263595,4.052745081,Earth (humid)
0.289517657,0.516079475,2.200417051,0.711154652,1.926635708,Earth (humid)
0.174477307,0.761020977,2.759848373,1.276963771,3.364884437,Earth (humid)
0.187348402,0.803381906,2.762198765,1.388781347,3.734930378,Earth (humid)
0.263188511,0.583131722,2.338558403,0.710621326,2.071110024,Earth (humid)
0.209665839,0.736846257,2.676163127,1.130349643,2.974369007,Earth (humid)
0.337555972,0.42985887,2.101298891,0.42028485,1.532081903,Earth (humid)
0.238389431,0.564592129,2.302468269,0.971775668,2.422998765,Earth (humid)
0.298201927,0.44641172,2.144338422,0.555503027,1.676886865,Earth (humid)
0.120906954,0.828170747,2.747569161,1.914937913,5.432048908,Earth (humid)
0.234366349,0.755250164,2.684415382,1.042234426,2.802792043,Earth (humid)
0.28017311,0.791531744,2.8204244,0.802457321,2.451998761,Earth (humid)
0.198881816,0.485290722,2.079443747,1.565795839,3.832790338,Earth (humid)
0.319028028,0.467360193,2.210758443,0.523903621,1.677342304,Earth (humid)
0.260802733,0.752714645,2.693216794,0.885160586,2.524072963,Earth (humid)
0.342452798,0.302114776,1.924860243,0.380996137,1.364896336,Earth (humid)
0.260687287,0.737973462,2.762859786,0.784078979,2.364163571,Earth (humid)
0.333896832,0.689024513,2.615880459,0.501421877,1.989022365,Earth (humid)
0.39867122,0.499388797,2.242163247,0.215328482,1.554053614,Earth (humid)
0.366549673,0.605392018,2.424082665,0.432668074,1.805089175,Earth (humid)
0.268649566,0.74929519,2.544436698,1.000370441,2.693152391,Earth (humid)
0.284800433,0.804077735,2.684218978,0.961714726,2.697122396,Earth (humid)
0.400953175,0.37398552,2.027133083,0.223320598,1.368815345,Earth (humid)
0.23151935,0.577385503,2.270107957,1.077650107,2.625773858,Earth (humid)
0.357653715,0.529365493,2.279983589,0.375098581,1.641651154,Earth (humid)
0.3114617,0.619161838,2.330392028,0.686466902,1.989776823,Earth (humid)
0.406431422,0.548255635,2.19929792,0.379344265,1.639081754,Earth (humid)
0.425488524,0.29492649,1.973189188,0.061544076,1.273446284,Earth (humid)
0.38106373,0.440478512,2.161046417,0.34598074,1.528616418,Earth (humid)
0.451640643,0.36160393,1.965862797,0.117100886,1.33109701,Earth (humid)
0.458014366,0.488132611,2.22347049,0.003900549,1.590844626,Earth (humid)
0.418428857,0.31439026,1.905111908,0.283871814,1.313459084,Earth (humid)
0.444042778,0.740128117,2.574797659,0.488674976,2.128263575,Earth (humid)
0.361197879,0.718757378,2.522069441,0.65491751,2.095001808,Earth (humid)
0.251732215,0.516359102,2.202864836,0.891178001,2.198886546,Earth (humid)
0.393456574,0.509345457,2.125855989,0.512414025,1.723272636,Earth (humid)
0.330629001,0.638252261,2.548470808,0.479126119,1.889351669,Earth (humid)
0.447687431,0.372620584,2.149171439,-0.16267797,1.490014165,Earth (humid)
0.323143199,0.672337727,2.507610564,0.711222869,2.16272551,Earth (humid)
0.494995025,0.255498054,1.853761751,0.006204784,1.207248869,Earth (humid)
0.399775268,0.436605744,2.152124225,0.265807116,1.471992566,Earth (humid)
0.300997843,0.49923127,2.102619611,0.764486917,1.922324798,Earth (humid)
0.345910004,0.599437858,2.481067718,0.38853305,1.780357022,Earth (humid)
0.258246597,0.795357057,2.780219016,1.006271569,2.776573988,Earth (humid)
0.243975827,0.830315109,2.745958664,1.14321554,3.07947163,Earth (humid)
0.348639408,0.551016062,2.362030829,0.458502343,1.744809692,Earth (humid)
0.308662594,0.701462328,2.504604044,0.712636014,2.162880386,Earth (humid)
0.50169888,0.480599036,2.274126637,-0.1315868,1.714265093,Earth (humid)
0.256883238,0.678874291,2.521742223,0.958814701,2.54646751,Earth (humid)
0.367036793,0.457520127,2.138377874,0.427555624,1.58509984,Earth (humid)
0.208204044,0.669925965,2.434264033,1.324507816,3.346814945,Earth (humid)
0.173012261,0.751300945,2.490050778,1.561122802,4.082791508,Earth (humid)
0.436016433,0.638504404,2.622514633,0.096840731,1.912696509,Earth (humid)
0.313397445,0.678419071,2.489508926,0.766762229,2.249365619,Earth (humid)
0.176746178,0.871094798,2.968365142,1.352054828,3.697457917,Earth (humid)
0.237379072,1.011442104,3.3301052,1.20841796,3.593219466,Earth (humid)
0.190196235,0.846164203,2.929180629,1.306485432,3.582266495,Earth (humid)
0.233828089,0.697745023,2.546533386,1.060824228,2.763186147,Earth (humid)
0.295182572,0.537853755,2.299058706,0.650274805,1.885684451,Earth (humid)
0.188554858,0.767546565,2.687979052,1.281554407,3.364821424,Earth (humid)
0.344493872,0.499055182,2.14300291,0.580528488,1.743606925,Earth (humid)
0.185384698,0.985191103,3.105239601,1.522799248,4.314083283,Earth (humid)
0.329215006,0.547949745,2.300832157,0.531630863,1.781938101,Earth (humid)
0.168142343,0.848543061,2.814436675,1.540649526,4.200551692,Earth (humid)
0.309170212,0.526711469,2.254650806,0.683816458,1.924358086,Earth (humid)
0.243980346,0.771997396,2.685648802,1.066507948,2.860211968,Earth (humid)
0.199637926,0.858883622,2.917112626,1.274492316,3.496648452,Earth (humid)
0.218006879,1.038666697,3.552484408,1.201757736,3.67379148,Earth (humid)
0.192979031,0.659823466,2.372082924,1.386122494,3.465993049,Earth (humid)
0.214344639,1.191502744,4.181121652,1.198591599,3.975640501,Earth (humid)
0.207961084,0.768222121,2.791506075,1.075370437,2.917965161,Earth (humid)
0.31297483,0.583235267,2.393838925,0.633333425,1.93243346,Earth (humid)
0.309786462,0.519472928,2.188903258,0.673779365,1.880291555,Earth (humid)
0.226334782,0.752630027,2.700866147,1.050920088,2.828141402,Earth (humid)
0.218921774,0.90038139,3.112673251,1.129576323,3.243094997,Earth (humid)
0.104925557,1.029247202,3.325351827,2.262716071,7.324070544,Earth (humid)
0.105201276,1.19269308,3.747787966,2.420372634,8.434693427,Earth (humid)
0.187099525,0.605892701,2.396578325,1.236310626,3.049394939,Earth (humid)
0.151198954,0.570185684,2.139637257,1.674499136,4.246703063,Earth (humid)
0.136176011,0.75716716,2.57038319,1.794808794,4.911472224,Earth (humid)
0.13309355,0.620046922,2.193106738,2.136348199,6.131678789,Earth (humid)
0.10874559,0.957682937,2.978287781,2.281966767,7.18538952,Earth (humid)
0.172835925,0.606192874,2.219955171,1.764903366,4.723981643,Earth (humid)
0.202782147,0.663583363,2.464117094,1.193957387,3.007992975,Earth (humid)
0.160612233,0.816116365,2.758310581,1.649737328,4.560417316,Earth (humid)
0.129665592,0.820921899,2.595533325,2.036410309,5.889496208,Earth (humid)
0.248165601,0.615760447,2.317506298,1.169256866,2.963925055,Earth (humid)
0.432652107,0.492172255,2.296899127,0.05280803,1.590869759,Earth (humid)
0.318081575,0.636272383,2.468132657,0.601673165,1.966466,Earth (humid)
0.247517089,0.563277967,2.281260647,0.993552251,2.459003987,Earth (humid)
0.184778551,0.990217062,3.192544437,1.514048738,4.405658958,Earth (humid)
0.451602901,0.350505596,2.020570543,-0.067509452,1.374850472,Earth (humid)
0.462625213,0.379530261,2.097089382,-0.090541084,1.442821067,Earth (humid)
0.192174968,1.087619196,4.093399829,1.109403265,3.54261507,Earth (humid)
0.405220187,0.407625833,2.09510681,0.272599927,1.445034395,Earth (humid)
0.24184723,0.742136728,2.629359922,0.99931373,2.694200231,Earth (humid)
0.180970794,0.836428915,2.995206503,1.384628305,3.769114721,Earth (humid)
0.352024787,0.434308705,1.988600899,0.689251027,1.80126016,Earth (humid)
0.202781171,0.943822326,2.904978379,1.504624141,4.132525793,Earth (humid)
0.412535295,0.420643212,2.171175171,0.069392704,1.452682718,Earth (humid)
0.36116284,0.570366022,2.282616282,0.492130297,1.789860062,Earth (humid)
0.33094286,0.482368263,2.219366725,0.460066447,1.639859575,Earth (humid)
0.339311997,0.409531128,2.080347157,0.438847125,1.52143701,Earth (humid)
0.180146208,0.697144869,2.665760753,1.140353033,2.943347479,Earth (humid)
0.219464136,0.655930786,2.475685635,1.060300788,2.720430972,Earth (humid)
0.167828518,0.948234664,3.243946653,1.408578204,4.132718274,Earth (humid)
0.258569065,0.823935714,2.890691625,0.876793493,2.688985112,Earth (humid)
0.377338947,0.340846163,1.998699523,0.24391543,1.338605853,Earth (humid)
0.36840696,0.446781514,2.18186256,0.13406532,1.473613702,Earth (humid)
0.114858639,2.370365922,10.58183878,2.709053053,13.0366918,Earth (humid)
0.396046713,0.369439304,2.0383692,0.241045507,1.390240967,Earth (humid)
0.214272522,0.460452858,2.08012108,1.27893477,2.977840052,Earth (humid)
0.262696269,0.914759495,3.520457278,0.730903778,2.740414193,Earth (humid)
0.425195014,0.321404153,2.029359379,0.030172597,1.305996482,Earth (humid)
0.352790667,0.461688148,2.123986411,0.473051783,1.618795977,Earth (humid)
0.168098328,1.518703972,5.155522256,2.039899012,7.215286249,Earth (humid)
0.344332518,0.434859118,2.098247199,0.419855918,1.528665007,Earth (humid)
0.321503562,0.472436097,2.141775843,0.5461806,1.6919959,Earth (humid)
0.502576335,0.229937192,1.904907974,-0.303915355,1.345120861,Earth (humid)
0.387170251,0.374573633,2.054580455,0.307408482,1.41586419,Earth (humid)
0.430487447,0.320772389,1.960846953,0.252799848,1.348230817,Earth (humid)
0.442952709,0.294906047,1.929968354,0.151451561,1.284025806,Earth (humid)
0.266994258,0.502555342,2.078639899,0.936216075,2.214030034,Earth (humid)
0.366576031,0.541815617,2.273865863,0.31710104,1.613625133,Earth (humid)
0.393558379,0.45163517,2.319747297,-0.047924879,1.672560419,Earth (humid)
0.275428102,0.511608896,2.216050091,0.788735265,2.037792389,Earth (humid)
0.385813791,0.45739388,2.106819742,0.387817961,1.545855667,Earth (humid)
0.591499422,0.22157465,1.975675793,-0.725264346,1.928776771,Earth (humid)
0.517993008,0.519433074,2.370338926,-0.277284868,2.070487917,Earth (humid)
0.422171064,0.712411114,2.620653161,0.305133673,1.971247714,Earth (humid)
0.512650925,0.329511286,2.099520549,-0.350750232,1.585965995,Earth (humid)
0.352700337,0.396747867,2.09474197,0.368175559,1.47303271,Earth (humid)
0.264911957,0.483003508,2.206074448,0.723818124,1.90467716,Earth (humid)
0.32147397,0.560557386,2.243825697,0.724396584,2.023236805,Earth (humid)
0.263846453,0.656949845,2.254456248,1.334566568,3.32020307,Earth (humid)
0.453719619,0.367710382,2.048654583,-0.013500911,1.372516693,Earth (humid)
0.298766322,0.562242214,2.366533357,0.594667318,1.865156291,Earth (humid)
0.312167877,0.328526009,1.926159163,0.802028047,1.888465629,Earth (humid)
0.335275961,0.358272668,1.978607185,0.562770446,1.608918824,Earth (humid)
0.286623821,0.540702265,2.298592122,0.768483765,2.056669862,Earth (humid)
0.307216643,0.432762642,2.045507455,0.754747124,1.902211604,Earth (humid)
0.387513651,0.384219266,2.020452031,0.313072587,1.414300323,Earth (humid)
0.390067944,0.381934824,2.053260464,0.276942174,1.415470471,Earth (humid)
0.320689731,0.555955825,2.290331094,0.573682446,1.818887672,Earth (humid)
0.382507886,0.361862155,2.02465797,0.307353088,1.395409122,Earth (humid)
0.506066742,0.277812587,1.929441516,-0.02005888,1.288000762,Earth (humid)
0.392382011,0.604584364,2.383057204,0.462369758,1.883279458,Earth (humid)
0.332539667,0.508461431,2.145220351,0.676915566,1.887016286,Earth (humid)
0.336004363,0.545181515,2.305294818,0.565552085,1.822484984,Earth (humid)
0.22349397,0.982916606,3.02499403,1.433616682,4.112761205,Earth (humid)
0.347411885,0.387916912,2.016558971,0.435928014,1.484277772,Earth (humid)
0.377905894,0.430279454,2.094736098,0.385270271,1.520135887,Earth (humid)
0.383847442,0.352329279,1.989381939,0.349316896,1.423543602,Earth (humid)
0.33861447,1.018137196,3.365497086,0.759612028,2.943533636,Earth (humid)
0.406717761,0.330017235,2.065142809,0.14668929,1.321750158,Earth (humid)
0.301644089,0.675226251,2.385531976,0.879574739,2.371114333,Earth (humid)
0.378391283,0.544133261,2.308205939,0.420455481,1.723936471,Earth (humid)
0.42145833,0.377105521,2.049873867,0.171099384,1.381409642,Earth (humid)
0.320265613,0.650823141,2.546656278,0.640721623,2.063999972,Earth (humid)
0.354756944,0.227143287,1.905978307,0.511945234,1.440307669,Earth (humid)
0.339940141,0.809770641,2.817789804,0.674167004,2.375587594,Earth (humid)
0.235609003,0.459272344,2.139787405,0.94646549,2.24409051,Earth (humid)
0.279380214,0.66608418,2.37494896,0.953786867,2.472838341,Earth (humid)
0.279778024,0.579531245,2.21448407,1.094922541,2.759498604,Earth (humid)
0.304685819,0.471933604,2.230045797,0.558230382,1.734015219,Earth (humid)
0.427535263,0.456176091,2.194765521,0.140678492,1.497749562,Earth (humid)
0.238745755,0.641971338,2.358346778,1.277659631,3.183628075,Earth (humid)
0.409300588,0.396411633,2.043380689,0.289738054,1.42859441,Earth (humid)
0.378780043,0.549323486,2.237751569,0.385863846,1.652910688,Earth (humid)
0.412354783,0.386174298,2.074366942,0.208475534,1.408044935,Earth (humid)
0.44788831,0.249638119,1.889349813,0.166254899,1.2538704,Earth (humid)
0.451365064,0.356268122,1.978041078,0.298622187,1.455078605,Earth (humid)
0.345876411,0.442374042,2.048937185,0.630864498,1.748265408,Earth (humid)
0.344460295,0.68152636,2.579312917,0.541684379,1.989641031,Earth (humid)
0.471905928,0.335044484,2.002848387,0.056066803,1.35730669,Earth (humid)
0.269711277,0.411447946,2.056129148,0.772631153,1.914519374,Earth (humid)
0.334805549,0.531322893,2.258469423,0.525873236,1.750691507,Earth (humid)
0.428965848,0.454586588,2.15170247,0.176176415,1.508917525,Earth (humid)
0.402659157,0.435856186,2.172198784,0.139168924,1.462764562,Earth (humid)
0.199987375,0.618375211,2.273705736,1.333103033,3.276016786,Earth (humid)
0.524815534,0.240531092,1.924881366,-0.203946073,1.294980918,Earth (humid)
0.337916607,0.373475293,2.016946428,0.520146444,1.562943554,Earth (humid)
0.371746998,0.518867847,2.217939983,0.4321482,1.670846458,Earth (humid)
0.25576461,0.605203137,2.209916874,1.130361055,2.764572715,Earth (humid)
0.340770219,0.568202768,2.261035369,0.679920948,2.042234559,Earth (humid)
0.404138524,0.501920669,2.147413524,0.502971798,1.759511385,Earth (humid)
0.489584621,0.308355137,1.956735418,-0.085360314,1.305835666,Earth (humid)
0.481805181,0.356053327,2.040089988,-0.062373368,1.391308847,Earth (humid)
0.420770785,0.436826719,2.193121166,0.110840768,1.473205548,Earth (humid)
0.455974793,0.402449932,2.074829492,0.118422983,1.42155071,Earth (humid)
0.461897042,0.386989216,2.11920429,-0.089614586,1.464557995,Earth (humid)
0.35289878,0.418282759,2.049918641,0.624512385,1.754242318,Earth (humid)
0.291470607,0.517088707,2.155797681,0.895797353,2.284480324,Earth (humid)
0.465914065,0.292979663,1.96832079,-0.051225273,1.30002595,Earth (humid)
0.431028229,0.35246737,2.000800113,0.124577818,1.338407862,Earth (humid)
0.391809068,0.461615848,2.169812902,0.323424056,1.541463647,Earth (humid)
0.454673226,0.283521125,1.940496474,0.00170888,1.270822753,Earth (humid)
0.394597198,0.479834899,2.184333244,0.244100804,1.523948175,Earth (humid)
0.291827445,0.648643922,2.302729849,1.072344155,2.710133839,Earth (humid)
0.471313253,0.376795993,2.076643801,-0.047488949,1.426094402,Earth (humid)
0.448556942,0.410864824,2.179146166,-0.041269559,1.475450366,Earth (humid)
0.357795518,0.430932123,2.01994377,0.588437515,1.698194416,Earth (humid)
0.513141638,0.329121835,2.016516934,-0.183720915,1.427629217,Earth (humid)
0.359860749,0.339177673,1.982178137,0.397173896,1.421340734,Earth (humid)
0.435709716,0.266880515,1.922346266,0.236486808,1.292606912,Earth (humid)
0.458781024,0.238752602,1.877144019,0.097673369,1.229367969,Earth (humid)
0.63027343,0.180486943,1.886515992,-0.711900096,1.814372174,Earth (humid)
0.295702367,1.262874899,3.93033402,1.342597193,4.309511242,Earth (humid)
0.47177551,0.307686575,2.000653186,-0.054462192,1.323261888,Earth (humid)
0.24580411,1.220096491,3.525250863,1.81447195,5.777826182,Earth (humid)
0.45038266,0.312697556,1.922112546,0.206704137,1.307142839,Earth (humid)
0.223746036,0.674555463,2.460081339,1.117482637,2.844528129,Earth (humid)
0.205059182,0.744992957,2.7422852,1.084430185,2.871947128,Earth (humid)
0.489461238,0.288980339,1.950771085,-0.053363911,1.308334045,Earth (humid)
0.516217415,0.266777952,1.982025086,-0.370689937,1.485845134,Earth (humid)
0.379297836,0.793998104,2.900531376,0.428635914,2.229228394,Earth (humid)
0.339717777,0.543066325,2.243352719,0.559915905,1.798459686,Earth (humid)
0.535764247,0.26646021,1.928303144,-0.247649621,1.367317904,Earth (humid)
0.462006865,0.427726566,2.14891922,0.008999317,1.480793545,Earth (humid)
0.483385761,0.421445193,2.155576453,-0.085796014,1.525617715,Earth (humid)
0.517689394,0.284016079,1.966204812,-0.156632607,1.352523874,Earth (humid)
0.451842063,0.289345639,1.931261159,0.070269426,1.267639906,Earth (humid)
0.402051132,0.312987471,1.946644253,0.265688885,1.334769576,Earth (humid)
0.501540674,0.25425016,1.939193842,-0.148770253,1.296698002,Earth (humid)
0.560451529,0.316897038,2.04946645,-0.476009193,1.73183448,Earth (humid)
0.296978677,0.540218084,2.207966523,0.894297259,2.25718636,Earth (humid)
0.374299819,0.381865859,2.046099942,0.325007846,1.449397423,Earth (humid)
0.604995459,0.229145722,1.918407143,-0.546835972,1.64277381,Earth (humid)
0.522502134,0.277807224,1.960274414,-0.229684423,1.384384185,Earth (humid)
0.458403941,0.338609158,2.002286106,0.084506575,1.339988987,Earth (humid)
0.404380042,0.311596808,1.95588647,0.211321808,1.308908344,Earth (humid)
0.393061592,0.407061373,2.059060968,0.358935801,1.492468665,Earth (humid)
0.371153762,0.418362524,2.090478319,0.373978502,1.502984162,Earth (humid)
0.097419474,0.855508721,2.662395398,2.495981661,8.050852281,Earth (humid)
0.392214466,0.381058888,2.010860811,0.244727794,1.386510406,Earth (humid)
0.553334826,0.235136528,1.910946625,-0.345886988,1.416571495,Earth (humid)
0.41377895,0.363424279,2.038475452,0.165127552,1.371021783,Earth (humid)
0.452665671,0.366208292,2.030433129,0.109832328,1.373158695,Earth (humid)
0.46637684,0.398985621,2.066895346,0.076618508,1.418819895,Earth (humid)
0.468494815,0.331562581,1.993575268,0.017236055,1.344011135,Earth (humid)
0.424064025,0.397666097,2.066590397,0.250608012,1.436717623,Earth (humid)
0.268423921,0.430683458,2.042198107,0.964621683,2.256169538,Earth (humid)
0.315431752,0.383994053,1.99904895,0.674228865,1.741675653,Earth (humid)
0.282324902,0.401718165,2.042118655,0.732421759,1.857259421,Earth (humid)
0.273627313,0.475384032,2.068585011,0.938128467,2.285799732,Earth (humid)
0.322156305,0.487779657,2.212401098,0.716051943,1.940421277,Earth (humid)
0.358528643,0.403834281,2.130377804,0.351977321,1.494304176,Earth (humid)
0.464244438,0.319562085,2.001600594,-0.012929423,1.323978,Earth (humid)
0.33862918,0.85950744,3.043329601,0.644754511,2.430909793,Earth (humid)
0.420873132,0.353925216,2.012132416,0.20792955,1.368741734,Earth (humid)
0.373132392,0.358217515,1.988991229,0.41858002,1.468666939,Earth (humid)
0.286341249,0.528002615,2.061857419,1.267166799,3.055993782,Earth (humid)
0.197108859,0.498957953,2.140999672,1.355760287,3.230705513,Earth (humid)
0.280297366,0.67076167,2.567184773,0.802107128,2.284189432,Earth (humid)
0.209623462,0.601466449,2.269155184,1.14324027,2.80544938,Earth (humid)
0.226862159,0.562510726,2.300010548,1.105045931,2.705851842,Earth (humid)
0.303366569,0.620617278,2.384985043,0.881602374,2.331200341,Earth (humid)
0.378004515,0.424651335,2.049918327,0.439441154,1.544040089,Earth (humid)
0.250522079,0.4785415,2.256942017,0.85382733,2.132546513,Earth (humid)
0.249503947,0.822393459,2.690670018,1.300352379,3.552240343,Earth (humid)
0.212957753,0.615455249,2.319175019,1.143988555,2.811326128,Earth (humid)
0.321197136,0.492181089,2.200453285,0.52899494,1.704239835,Earth (humid)
0.319418482,0.407570311,2.009955851,0.742450417,1.904157099,Earth (humid)
0.245372575,0.460066297,2.104955126,1.090257089,2.544234104,Earth (humid)
0.368441275,0.465381141,2.185688772,0.363983355,1.557507359,Earth (humid)
0.172383144,0.941999679,3.043550195,1.661140259,4.771906072,Earth (humid)
0.294121522,0.512974124,2.124608569,0.945852846,2.30580707,Earth (humid)
0.156620064,0.906767345,2.76837765,1.906990588,5.567589974,Earth (humid)
0.229491983,0.899450583,3.101110937,1.097931852,3.163693244,Earth (humid)
0.232140155,0.745345992,2.63317634,1.057935228,2.81830076,Earth (humid)
0.335711389,0.391563678,2.038982778,0.559007798,1.629593055,Earth (humid)
0.430566214,0.420909114,2.113959535,0.167009883,1.459620672,Earth (humid)
0.314614785,0.41780437,2.042352329,0.708492242,1.813738023,Earth (humid)
0.127599622,0.70849487,2.342347973,2.103056694,6.033222782,Earth (humid)
0.367050275,0.537033299,2.260323513,0.501802675,1.76073563,Earth (humid)
0.425896341,0.397334064,2.028904611,0.24608047,1.43272726,Earth (humid)
0.420798931,0.415576459,2.103208353,0.175529755,1.443629458,Earth (humid)
0.323919255,0.603005031,2.429454419,0.582777102,1.938078528,Earth (humid)
0.404231159,0.479624172,2.227807765,0.215192053,1.544361977,Earth (humid)
0.474086713,0.460611488,2.180689271,0.000544525,1.542946947,Earth (humid)
0.172422442,0.510631623,2.187431442,1.40524719,3.379895486,Earth (humid)
0.301877793,0.478673545,2.187616141,0.597410764,1.772060077,Earth (humid)
0.39936221,0.303899841,1.909435835,0.507771931,1.523941593,Earth (humid)
0.329638806,0.531484708,2.264251367,0.630102807,1.896450849,Earth (humid)
0.144863028,0.942583374,2.831147076,1.942396318,5.654097569,Earth (humid)
0.206639122,0.866793762,2.972517149,1.246355691,3.425646608,Earth (humid)
0.102979615,1.031443147,3.12619561,2.231283858,6.978022361,Earth (humid)
0.302609719,0.505809087,2.159770204,0.745587418,1.950185006,Earth (humid)
0.192247326,0.492504066,2.083604481,1.603169397,3.970823875,Earth (humid)
0.304268006,0.697187376,2.464346309,0.835508711,2.342855387,Earth (humid)
0.414914995,0.370442001,1.982754529,0.347410001,1.447667888,Earth (humid)
0.438980914,0.429422272,2.092614644,0.191572229,1.454194112,Earth (humid)
0.226492973,0.457789634,2.040778586,1.261626931,2.96060439,Earth (humid)
0.321225361,0.431143177,2.08173226,0.575820579,1.673696756,Earth (humid)
0.15845684,0.861178077,2.842169112,1.684320239,4.688971286,Earth (humid)
0.17576327,1.128929046,3.590899981,1.648265242,5.006713682,Earth (humid)
